elpd_diff	se_diff	Abs_LowerBound	T_stat	Phenotype	SGB	Covariates	k_good	k_ok	k_bad	k_verybad	phylo_mean	phylo_median	phylo_sd	phylo_mad	phylo_q5	phylo_q95	phylo_rhat	phylo_ess_bulk	phylo_ess_tail	Continent	P_value	P_bonferroni	FDR	Percentage_badk	Cutoff
-1.70032767675997	1.90775171317862	-2.11517574959727	-0.8912730440833686	Sex	t__SGB1437	Age+Country	156	5	4	1	0.17525007360575	0.1704685	0.090073579590921	0.0898900379999999	0.034868105	0.3319701999999999	1.002131278652474	927.5735775582534	1169.0739472856037	Europe	0.37278270622080245	1236.5202365344016	0.6379577525330916	3.0120481927710845	FALSE
-2.1645843553415	2.43203657233942	-2.69948878933734	-0.890029525032737	DBP	t__SGB4837_group	Age+Country	1582	0	0	0	1.6158697494575	1.6038800000000002	0.6784959317044679	0.6638860409999998	0.4702544	2.7749505	1.0107199317876048	828.7365055678594	964.587217383314	Europe	0.3734500326744863	1238.733758381271	0.6379577525330916	0	FALSE
-1.26415635344961	1.42165871583872	-1.5791610782278298	-0.8892122556318378	Sex	t__SGB15286	Age+Country	9769	0	2	2	0.031232232169325	0.03011115	0.0178663603863248	0.01965156648	0.004002169	0.0617838749999999	1.0006207806109264	876.1208867494828	1879.0046810174297	Europe	0.37388901746286707	1240.18987092433	0.6379577525330916	0.04092909035096695	FALSE
-1.12637161274341	1.27241545672174	-1.41845930070007	-0.8852231453124607	IBD	t__SGB1871	Age+Country	2172	128	17	0	0.29600212032185	0.2870065	0.1705461902387782	0.1801396065	0.03483545	0.58821695	1.0063926025132732	848.3611312724214	649.81913651625	Europe	0.37603629141984607	1247.3123786396295	0.6409621678518137	0.73370738023306	FALSE
-0.64771219316453	0.738664483069016	-0.829616772973502	-0.8768692796402017	T2D	t__SGB5045	Age+Country	894	19	5	2	0.309558811318025	0.2745385	0.2193650436657378	0.2281024577999999	0.02488233	0.7243015999999998	1.001078927920004	2089.4953578136115	1570.486242620239	Europe	0.38055764389360824	1262.3097047950985	0.6452072437127436	0.7608695652173914	FALSE
-1.21987094020331	1.39365123493617	-1.56743152966903	-0.8753057505518451	CRC	t__SGB4993	Age+Country	1474	13	0	0	0.6574973929925	0.664793	0.2930656598825751	0.3005326568999999	0.15008255	1.1292694999999997	1.002018601318537	1331.0900179839923	1289.1055611681368	Europe	0.38140756602740344	1265.1288965128972	0.64580341833226	0	FALSE
-1.91358484497645	2.19112369120986	-2.4686625374432705	-0.8733349252044448	BMI	t__SGB15249	Age+Country	6882	1	1	0	0.24735546724225	0.244775	0.1167300964295244	0.1145123174999999	0.054770095	0.4490525499999998	1.0008743049867646	680.050119799076	1204.800458840295	Europe	0.38248054943042353	1268.687982460715	0.6466299604794673	0.014526438117373619	FALSE
-0.993030857365051	1.1383499350835	-1.283669012801949	-0.8723423498875242	BMI	t__SGB4328	Age+Country	846	4	1	0	0.523627462246	0.4831625	0.3397938613222506	0.3635238831	0.057558635	1.1311635	1.0020052719105454	1039.3527186906863	1994.938609993333	Europe	0.3830216406566027	1270.4827820579512	0.646885326913417	0.11750881316098707	FALSE
-0.329770512372308	0.378947197782246	-0.428123883192184	-0.8702281328434671	CRC	t__SGB4563_group	Age+Country	2286	82	18	3	0.23415531959275	0.2025265	0.169721449363429	0.1707050813999999	0.02138235	0.556254	0.99973861630197	1553.2087007583625	1823.7162275749347	Europe	0.3841757445218814	1274.3109445790806	0.6485042974957154	0.8790288823775638	FALSE
-2.29744759268293	2.64614350501593	-2.99483941734893	-0.8682248669915199	Age	t__SGB15385	Country	503	1	1	0	5.1418572209625	5.27885	2.393865678487327	2.508136658999999	0.8502205500000002	9.032704999999996	1.006540261973341	297.4322568760636	447.3791349790242	Europe	0.3852712435875385	1277.9447149798652	0.6493621519206633	0.19801980198019803	FALSE
-1.22412063791178	1.41471654832647	-1.6053124587411602	-0.8652762557699955	Age	t__SGB4780	Country	688	5	2	0	4.243529688073	3.980055	2.944321861832132	3.5509604339999994	0.2729845000000001	9.24643	1.011909301450082	208.5416752885072	709.2793362706591	Europe	0.3868871799449878	1283.3047758775244	0.6499057770731909	0.28776978417266186	FALSE
-2.14868508751099	2.48334130058528	-2.81799751365957	-0.865239541179693	Hypertension	t__SGB15318_group	Age+Country	8190	35	5	2	0.24810334935825	0.2508654999999999	0.105232440530232	0.1027019258999999	0.059153695	0.418746	1.0153625877187775	551.3057931169376	614.5568540957119	Europe	0.3869073267811922	1283.3716029332145	0.6499057770731909	0.08503401360544217	FALSE
-0.141237010710247	0.16503893822029	-0.188840865730333	-0.8557799282598827	CRC	t__SGB15295_group	Age+Country	274	1	0	2	0.3419193342435	0.2942289999999999	0.2500394966163984	0.255563175	0.02580606	0.8248871999999998	1.0003759735734463	1945.7414277447813	1835.910503682872	Europe	0.39211951954192115	1300.6604463205524	0.6549146255390496	0.7220216606498195	FALSE
-0.597003075069017	0.703873699839071	-0.810744324609125	-0.8481678960380418	IBD	t__SGB14993_group	Age+Country	1451	19	3	5	0.4781068645625	0.4731375	0.2756825498653006	0.310552809	0.05764844	0.9485249999999996	1.006552055959091	826.9436543406681	1030.7443086929422	Europe	0.39634447363186265	1314.6746190368883	0.6599713337345651	0.5412719891745602	FALSE
-0.427262677711778	0.506465848842845	-0.5856690199739119	-0.8436159687528241	CRC	t__SGB4262	Age+Country	1766	74	5	2	0.33600310686855	0.2997835	0.2349608934062126	0.2461553366999999	0.02865395	0.7714884	1.0021229620797625	869.5601962743682	1222.7109770931693	Europe	0.39888403796407146	1323.098353926825	0.6625429914505884	0.3789929615592853	FALSE
-1.39031615252902	1.65302379529586	-1.9157314380627	-0.841074494199994	Sex	t__SGB17237	Age+Country	968	0	0	0	0.1444626775508	0.1380485	0.0840785859611829	0.0913125927	0.018262395	0.2913800499999999	1.0107768809922764	345.25289429740184	337.8285298026214	Europe	0.4003062028381841	1327.8156748142567	0.6632445928143139	0	FALSE
-0.365529769151152	0.436415644705036	-0.5073015202589201	-0.837572560897091	IBD	t__SGB1891_group	Age+Country	467	16	2	2	0.32604576918725	0.286701	0.2270775152470334	0.2395029105	0.027746765	0.7496965499999997	1.0003342152285588	1821.714569210161	2004.1796612039004	Europe	0.40227080879169175	1334.3322727620416	0.6653715250784707	0.8213552361396305	FALSE
-0.365651534730238	0.438862275146728	-0.512073015563218	-0.8331806022925691	IBD	t__SGB6962_group	Age+Country	232	7	0	0	0.32422851881825	0.290998	0.2261490312079862	0.2409654954	0.02995476	0.7428083999999999	1.0003616757161982	1845.1467271509969	1466.3655020021724	Europe	0.4047428807955322	1342.5321355987803	0.6669310161941283	0	FALSE
-0.60651864942693	0.730472112497492	-0.854425575568054	-0.8303104787303053	T2D	t__SGB4933_group	Age+Country	3030	100	24	5	0.47075421864525	0.4626435	0.2782899356921377	0.3152889747	0.049226485	0.9395778499999996	1.0053374333483516	777.5475428226864	1391.865173614592	Europe	0.4063632650275655	1347.9069500964347	0.6688129970458283	0.9180120291231402	FALSE
-0.557390711328178	0.672328541649922	-0.7872663719716659	-0.8290451420674753	Sex	t__SGB5117	Age+Country	2395	0	0	0	0.05836539872325	0.0526718	0.0411352763814174	0.0441058673999999	0.0049151105	0.1357259999999999	1.014262610567028	411.1371019545661	456.3736098291844	Europe	0.4070788636985363	1350.2805908880448	0.6694499706931308	0	FALSE
-1.698568442616	2.06988165324714	-2.4411948638782803	-0.8206113813083757	Sex	t__SGB4925	Age+Country	5696	1	2	0	0.04178697182075	0.0420858	0.0177564796557069	0.0176924588399999	0.010528645	0.0704942799999999	1.0049737627266893	865.0351684304546	1369.5798025575273	Europe	0.4118676627403479	1366.165037309734	0.6742952614273817	0.035093876118617306	FALSE
-0.29676145626569	0.366311229997277	-0.435861003728864	-0.8101347487159921	T2D	t__SGB4269	Age+Country	1791	97	17	2	0.233908489411	0.203981	0.1687457716718439	0.1719187377599999	0.019005205	0.5561679999999999	1.0023102072776289	1642.4074444016624	1777.2056220158654	Europe	0.4178627347899453	1386.0506912982485	0.6793385320190064	0.9963293130571578	FALSE
-0.272757319818647	0.337203935513342	-0.401650551208037	-0.8088794082530953	CRC	t__SGB6939	Age+Country	562	12	1	0	0.2551160891935	0.2167905	0.1904372378753138	0.1920772051799999	0.0219187349999999	0.6166923499999999	1.0004382286727906	2023.1780692259715	1771.5850052628734	Europe	0.41858451441916467	1388.444834328369	0.6796107852806507	0.17391304347826086	FALSE
-1.51509497765162	1.87703590779285	-2.23897683793408	-0.807174210872276	Hypertension	t__SGB4198_group	Age+Country	2698	65	6	0	0.2522439876325	0.2459325	0.126698747604158	0.1280469729	0.0492564	0.4755467999999997	1.0037466653401068	779.6855722679936	647.133950924598	Europe	0.41956612148505545	1391.7008249659289	0.6796701586765165	0.21668472372697722	FALSE
-1.31879206666931	1.64079948494335	-1.96280690321739	-0.803749683475091	IBD	t__SGB4644	Age+Country	1453	54	4	0	0.60395550658	0.6032839999999999	0.2429204553826824	0.2368386783000001	0.1915331499999999	1.0013655	1.0013689653677091	2157.408620885674	1689.209862724521	Europe	0.4215415542138228	1398.2533353272502	0.6806588724212167	0.26472534745201853	FALSE
-1.50549501620727	1.87722685417328	-2.24895869213929	-0.8019782014413391	Age	t__SGB6847	Country	139	1	1	0	5.8647176610475	5.61733	3.23532687599149	3.402114807	1.0133744999999998	11.538384999999998	1.0045854128339424	953.0219003263804	957.3453125568266	Europe	0.4225655678563178	1401.6499885794062	0.6806648618699991	0.7092198581560284	FALSE
-0.959727322994667	1.1996242022217	-1.4395210814487331	-0.8000233083137662	Sex	t__SGB15385	Age+Country	502	1	2	0	0.08824671798185	0.08109875	0.058394216166133	0.0634561695599999	0.0080519615	0.1963419999999998	1.0095129606861364	414.781002074244	310.742336491673	Europe	0.42369729284948576	1405.4039203817442	0.6809127521229381	0.39603960396039606	FALSE
-1.78517910164544	2.2425706822246	-2.6999622628037603	-0.7960413982914314	BMI	t__SGB4914	Age+Country	4469	0	1	0	0.360179226485	0.3573135	0.1567671765612907	0.1607479398	0.09655121	0.6180834	1.003821851824328	869.307862437683	1082.75372989291	Europe	0.42600797364612486	1413.0684485841962	0.6833014716869275	0.02237136465324385	FALSE
-1.87444688200042	2.35688656399811	-2.8393262459957995	-0.7953063633324371	DBP	t__SGB5765_group	Age+Country	1577	0	0	0	1.3971770382675	1.357235	0.6368064281966255	0.64026081	0.39440565	2.5086725	1.0023782825071186	993.474678021721	1490.049803709536	Europe	0.42643531291486836	1414.4859329386184	0.6833265376515065	0	FALSE
-1.67208664634676	2.10744573210985	-2.542804817872939	-0.7934186018981214	BMI	t__SGB1790	Age+Country	5393	1	0	0	0.2758898447805	0.2646625	0.1372721054582172	0.1368410147999999	0.06623129	0.5160838499999999	1.011701538715782	504.6667473630636	564.6383583912606	Europe	0.42753397638781454	1418.130199678381	0.6845882862624754	0	FALSE
-0.886995465763763	1.12220395941682	-1.3574124530698772	-0.7904048620757953	Sex	t__SGB15318_group	Age+Country	8705	0	0	2	0.022237450355282	0.02084385	0.0141791828650929	0.01566967353	0.0022163185	0.0474354049999999	1.002410903839638	530.5146634445084	1084.942071454235	Europe	0.4292913636290703	1423.959453157626	0.6867935353464203	0.022970024118525324	FALSE
-1.73684191958404	2.19950356905428	-2.66216521852452	-0.7896517850756793	Sex	t__SGB4874	Age+Country	7748	1	2	0	0.047177438336955	0.04719695	0.0206301798018875	0.02056010376	0.01140475	0.0809053599999999	1.0062374023610858	779.0140373309118	1115.1121298194844	Europe	0.42973115644485915	1425.4182459275978	0.6867935353464203	0.02580312217778351	FALSE
-1.53766431953981	1.96270039155832	-2.38773646357683	-0.7834432224874397	Sex	t__SGB15356	Age+Country	3845	1	2	0	0.039801649729	0.03842445	0.0212655504706562	0.02186219721	0.0067695195	0.0772430299999999	1.001736448126819	659.3601611891429	902.0565058007178	Europe	0.4333668829283024	1437.477950673179	0.6910714306401555	0.05197505197505198	FALSE
-0.213926295892063	0.273362853715486	-0.332799411538909	-0.7825726611513789	CRC	t__SGB15249	Age+Country	1322	59	4	0	0.206535482614187	0.1740574999999999	0.1568511213764657	0.15304323825	0.015668955	0.5098545	1.0010954568957473	2482.0226943801813	2122.1022311267	Europe	0.433878100938732	1439.1736608137742	0.6910714306401555	0.2888086642599278	FALSE
-1.65970417188722	2.13502415846396	-2.6103441450407003	-0.77737020694009	Age	t__SGB1829	Country	1981	2	2	0	1.6867831030875	1.564075	0.9637110910561972	0.92921955	0.3245295000000001	3.467840499999999	1.0045069358517191	843.1146144772956	1743.669887963093	Europe	0.4369403846995912	1449.331256048544	0.6934599311237052	0.10075566750629722	FALSE
-1.0548969278409699	1.35988083604476	-1.6648647442485502	-0.7757274754375966	Sex	t__SGB15201	Age+Country	204	3	1	0	0.1360291634665	0.1314995	0.080559310260075	0.0929479746299999	0.01423328	0.2700538999999999	1.016305369719832	366.5468027614156	583.7481540567561	Europe	0.4379099135545601	1452.5471832604758	0.6943342176197302	0.4807692307692308	FALSE
-1.06841751271482	1.38216187520496	-1.6959062376951	-0.7730046182589033	IBD	t__SGB15254	Age+Country	2517	59	3	2	0.387729056352	0.3861955	0.2107066074734301	0.2292144077999999	0.05333844	0.7407101999999999	1.0016955868500763	1310.4526651302065	2050.735456244626	Europe	0.43951964747536154	1457.8866706757742	0.6949201055606541	0.19372336303758234	FALSE
-0.43145686145817	0.558527515371235	-0.6855981692843001	-0.7724898945603329	Age	t__SGB5115	Country	102	1	0	0	3.42539945803525	2.665445	2.8771110490777385	2.5636830093	0.22523615	9.318584999999995	1.00574657744527	918.5365862647824	1241.0336805270983	Europe	0.439824329816934	1458.89730200277	0.6949201055606541	0	FALSE
-2.04960421465466	2.65779717823853	-3.2659901418224004	-0.7711665252098154	Age	t__SGB5904	Country	415	2	2	0	4.10222760465	3.793965	2.357092664889887	2.422575813	0.7400423500000001	8.4526645	1.0059269180493997	637.8466415593246	912.5199454643029	Europe	0.44060823300391005	1461.4975088739698	0.694975843099098	0.47732696897374705	FALSE
-0.693577184799605	0.901678924598363	-1.109780664397121	-0.7692063836454276	Hypertension	t__SGB4914	Age+Country	4593	50	3	1	0.127921925252975	0.117635	0.082481454825187	0.08446053441	0.01557281	0.2788040999999998	1.0008720343860078	955.4916911035978	1660.4648609048345	Europe	0.44177080140023817	1465.35374824459	0.6957995005909734	0.08607703894986013	FALSE
-0.434673021088181	0.567368367711945	-0.7000637143357089	-0.7661213522373636	Age	t__SGB6750	Country	437	3	1	0	2.8258241710425	2.069135	2.5164754819746435	2.1250743318	0.1698686	7.7016819999999955	1.006243701388831	572.8282314089563	458.899122041644	Europe	0.4436040991893433	1471.4347970110516	0.6973624630384132	0.22675736961451248	FALSE
-0.97669527423047	1.27971822653926	-1.58274117884805	-0.7632111928824719	BMI	t__SGB15317	Age+Country	4487	1	0	0	0.302710321694	0.2884379999999999	0.1813929922796688	0.1921657164	0.03452124	0.6255370499999999	1.0125333462708863	454.2253507819772	939.2889533516028	Europe	0.4453374546237041	1477.1843369868266	0.6984323106320692	0	FALSE
-1.00029073977634	1.31880904483842	-1.6373273499005	-0.7584803453474156	Hypertension	t__SGB1903_group	Age+Country	1371	28	7	2	0.346170696926675	0.3387155	0.1976962732938812	0.2090851476	0.04061595	0.6885356999999996	1.0073137312607987	683.5292538591507	778.7914269241456	Europe	0.4481634749640193	1486.5582464556521	0.7009897593449308	0.6392045454545455	FALSE
-0.629684273903516	0.831248586258011	-1.032812898612506	-0.7575162043139626	T2D	t__SGB4563_group	Age+Country	2265	100	23	1	0.2905668568905	0.24902	0.2150186380740332	0.2152357136999999	0.025186025	0.6951858999999996	1.001195752327816	1284.521000353427	2030.117144303812	Europe	0.44874066151300696	1488.472774238644	0.7011176515490551	1.0046044370029301	FALSE
-1.22395981008355	1.61909676910063	-2.01423372811771	-0.7559522280829644	IBD	t__SGB4925	Age+Country	2991	22	1	3	0.39551822797325	0.3994805	0.1913269143309815	0.1958336687999999	0.06928377	0.7130839999999999	1.0037305370437275	875.6905229646356	1090.4654302301394	Europe	0.44967783834908537	1491.5813898039162	0.7022511251430867	0.1325820351342393	FALSE
-1.31712865299593	1.74726533236795	-2.1774020117399697	-0.7538229189329334	BMI	t__SGB14991	Age+Country	1414	0	1	0	0.6419151117175	0.618111	0.3343150805090606	0.3407363211000001	0.12069295	1.2210054999999995	1.0045991860595038	898.0605119523964	1477.2148784974725	Europe	0.4509555599929489	1495.8195924966114	0.7032663399190194	0.0706713780918728	FALSE
-0.732209153084107	0.972912695285152	-1.213616237486197	-0.7525949210370855	IBD	t__SGB4582_group	Age+Country	1232	20	1	0	0.3354547356156	0.3144814999999999	0.2128117032782689	0.2334679871999999	0.0317804	0.7159148499999992	1.0119863535589084	919.5422604280424	1205.1700367100725	Europe	0.45169337061119275	1498.2669103173264	0.7036003485496714	0.07980845969672785	FALSE
-0.885445666285595	1.17726598644089	-1.4690863065961852	-0.7521203164651633	Sex	t__SGB4563_group	Age+Country	3640	0	2	1	0.036097208386275	0.03239285	0.0251858218622082	0.02720259654	0.0030942125	0.082382545	1.005282857119958	528.8612560265109	1003.3934772036372	Europe	0.45197870723721434	1499.21337190584	0.7036003485496714	0.08234971177600879	FALSE
-0.941999617738726	1.25836941026529	-1.574739202791854	-0.7485875054290562	Sex	t__SGB4868	Age+Country	2492	2	3	0	0.06117575188665	0.05349155	0.0431796657737523	0.0433885855199999	0.006227433	0.1546625499999997	1.091671590176421	27.910336973820748	53.36226973826694	Europe	0.4541058652145551	1506.2691549166793	0.7051821886314041	0.12014417300760913	FALSE
-0.695160459514801	0.931086542419089	-1.1670126253233768	-0.7466120793762951	Sex	t__SGB4894	Age+Country	993	1	4	0	0.054449524147725	0.0481585999999999	0.0384674815487617	0.04050144441	0.0045885705	0.1256229999999999	1.000524109036619	919.6137227121724	1814.8483635818384	Europe	0.4552977548168622	1510.2226527275318	0.7053792727436184	0.4008016032064128	FALSE
-0.764933007202441	1.02577656528769	-1.286620123372939	-0.7457111354341648	Age	t__SGB1408	Country	484	13	1	2	2.8029170564625	2.19726	2.243490701843709	2.1783530454	0.18092505	7.36143	1.0572559320939452	73.84935760762406	51.78748813592473	Europe	0.4558419310206667	1512.0276851955516	0.7053792727436184	0.6	FALSE
-1.58938575431483	2.14571079985137	-2.7020358453879094	-0.740726921085975	Sex	t__SGB15265_group	Age+Country	2056	1	2	0	0.038414559108925	0.0358006	0.0200750573349566	0.01837734591	0.0099924005	0.0757156899999999	1.0035481573704264	1558.254167391508	1572.2803789779427	Europe	0.45885903284516627	1522.0354119474166	0.707923447417403	0.09713453132588634	FALSE
-0.596962442418786	0.809654570214513	-1.02234669801024	-0.737305098223091	Sex	t__SGB4582_group	Age+Country	1474	0	0	0	0.0389121346675	0.03466935	0.027407520999211	0.0285548018699999	0.003330387	0.09094578	1.0029182623254471	1039.520811146537	1945.324534589757	Europe	0.4609368325603813	1528.9274736027849	0.7104681568786175	0	FALSE
-0.467151076142069	0.635838383393261	-0.8045256906444531	-0.7347009685842444	LDL	t__SGB4933_group	Age+Country	4659	2	4	0	0.039558523861175	0.03303325	0.0300506929170452	0.02965704084	0.002776586	0.0982801149999999	1.002336265739696	921.8594624064552	1334.4305090373396	Europe	0.46252163030438154	1534.1842477196335	0.7112583438663113	0.0857449088960343	FALSE
-0.45096336059035	0.622128137704147	-0.793292914817944	-0.7248721497383962	Age	t__SGB15447	Country	436	0	2	0	2.98765790825775	1.88312	3.0675948143097886	2.051288295	0.1276984	9.436663499999993	1.001285988391857	1295.8788430085765	1291.9382013911604	Europe	0.4685304679339626	1554.115562136954	0.7149232229837721	0.45662100456621	FALSE
-1.23608100647461	1.71750618268711	-2.1989313588996104	-0.7196952295919596	Age	t__SGB15309	Country	141	0	0	0	4.6823880527725	4.055625	3.1721183354256945	2.891084826	0.5820691499999999	10.867099999999994	1.0020749443550587	921.4955056995616	1080.9931406859027	Europe	0.4717126640538716	1564.670906666692	0.7162998921838678	0	FALSE
-1.17923825145367	1.64392401957972	-2.1086097877057703	-0.7173313592407695	LDL	t__SGB14546_group	Age+Country	1248	0	4	3	0.1849425307795	0.1822385	0.1031157168549798	0.1111001136	0.02433413	0.3593941499999999	1.0032000263632497	561.8437420403617	983.0385313894046	Europe	0.47316966199286714	1569.5037688303403	0.7169957829284332	0.5577689243027889	FALSE
-2.02390931471476	2.85314314225446	-3.68237696979416	-0.7093612951769163	BMI	t__SGB14993_group	Age+Country	1725	1	5	0	0.910017769455	0.908854	0.4218963660022057	0.4330044495000001	0.19932525	1.6001744999999994	1.009122898022406	508.810681874221	1062.8806515000902	Europe	0.4781002999712536	1585.858695004648	0.7224868769952839	0.28885037550548814	FALSE
-0.456827907664901	0.64607592833724	-0.8353239490095791	-0.7070808362116303	BMI	t__SGB5087	Age+Country	778	1	0	0	0.46981513823925	0.4006159999999999	0.3484600923853552	0.3533020974	0.042963515	1.1330819999999988	1.005955116952947	1049.4667816980907	1677.7984106526487	Europe	0.4795162443637704	1590.5553825546262	0.7239669469980093	0	FALSE
-0.510889459029527	0.726134295412759	-0.941379131795991	-0.7035743419047855	IBD	t__SGB4871_group	Age+Country	1473	64	16	1	0.348281111758675	0.3221509999999999	0.2285531084369045	0.2484140777999999	0.030364035	0.7603520499999998	0.9999451546633168	1326.7044906688095	1616.5241736575997	Europe	0.48169789475672076	1597.7919169080428	0.7246478450146044	1.093951093951094	FALSE
-0.680565885464216	0.968546944843997	-1.256528004223778	-0.7026669064284068	CRC	t__SGB6754	Age+Country	1291	122	39	10	0.61389054754275	0.6246905	0.3214657640726168	0.3555282212999999	0.082311925	1.1348715	1.0010975337300871	1386.5110281270058	1591.6321220313723	Europe	0.48226335601654124	1599.6675519068674	0.7251439491871565	3.3515731874145005	FALSE
-1.40727611961065	2.00962223830282	-2.61196835699499	-0.7002689822934745	Sex	t__SGB15332_group	Age+Country	4848	0	1	0	0.03331762696945	0.0320331	0.0169547169311458	0.01679667192	0.0070458975	0.0639081499999999	1.0011664481799634	999.4787245167964	887.993361257117	Europe	0.4837593387033148	1604.629726478895	0.7264054895784948	0.02062280882656218	FALSE
-0.577957051608929	0.830523875706038	-1.083090699803147	-0.6958945654844672	CRC	t__SGB1957	Age+Country	449	49	6	0	0.6312237137515	0.631909	0.3049577758973186	0.3191830235999999	0.099139875	1.1251019999999998	1.0026444012978537	1749.3935426262206	1325.387425099516	Europe	0.486494860950333	1613.7034537722545	0.729757719831095	1.1904761904761905	FALSE
-1.17940468925488	1.69742280671539	-2.2154409241759003	-0.6948208098706388	SBP	t__SGB6806_group	Age+Country	237	0	0	0	4.6911713158125	4.744714999999999	2.196068660561124	2.195930751000001	0.8172018000000001	8.325277999999997	1.0060429868983072	572.4070107401717	772.9792457768308	Europe	0.4871676051496121	1615.9349462812634	0.7299377102450307	0	FALSE
-1.58377882372963	2.28533514151617	-2.9868914593027096	-0.6930181901805863	Sex	t__SGB5075_group	Age+Country	1839	0	1	0	0.08834781356675	0.08851	0.0412561742584049	0.04134593337	0.01823896	0.1574651499999999	1.0214992575398665	276.49041110597767	421.1338300280535	Europe	0.4882981361465202	1619.6849175980074	0.7305750643202559	0.05434782608695652	FALSE
-0.283069060146856	0.409101719119242	-0.535134378091628	-0.6919283076010471	CRC	t__SGB4940	Age+Country	1751	27	3	0	0.31788358721575	0.2835315	0.221856468344076	0.2393324114999999	0.02346161	0.72538725	1.004357146936354	1017.0740298787966	1416.303491290626	Europe	0.4889823525627712	1621.9544634507122	0.7309393706402488	0.16844469399213924	FALSE
-0.342905823128015	0.496412898406669	-0.6499199736853231	-0.6907673515910566	BMI	t__SGB4938	Age+Country	1461	1	1	0	0.36552725575675	0.304094	0.2805150036529041	0.2706249084	0.031753535	0.9066146	1.0004465431898817	970.638981447478	807.1734439957348	Europe	0.4897117558597699	1624.3738941868567	0.7316999523364219	0.0683526999316473	FALSE
-0.268426494690211	0.389318176205294	-0.5102098577203771	-0.6894784551458116	T2D	t__SGB5075_group	Age+Country	1376	58	14	3	0.4314718936643475	0.396841	0.2856357068926684	0.3187189698	0.038073655	0.9506369	1.0016497956998789	1100.9810650120344	1826.8696769373475	Europe	0.49052222678075275	1627.0622262317568	0.7325809213110117	1.1716057891109581	FALSE
-0.667367964165041	0.971732277213564	-1.276096590262087	-0.6867817194245253	BMI	t__SGB1666	Age+Country	457	5	2	1	0.8341362973385	0.7212155	0.5946712075216952	0.6436381727999999	0.07091427	1.95289	1.0239966654310453	306.0701341761778	482.27606780415385	Europe	0.49222029120561483	1632.6947059290244	0.7330827023940183	0.6451612903225806	FALSE
-1.57352900310489	2.29367070451634	-3.0138124059277898	-0.686030911066066	Age	t__SGB1855_group	Country	2277	0	0	0	1.6723469518	1.667095	0.7352946183851523	0.7413889559999999	0.4113347500000001	2.8731945	1.002826312292444	1096.7260458149065	1297.9754377670956	Europe	0.4926936162062674	1634.264724956189	0.7330827023940183	0	FALSE
-0.288260473127662	0.420566372796837	-0.552872272466012	-0.6854101796362877	CRC	t__SGB4670	Age+Country	1236	22	7	2	0.4531930032172	0.4333585	0.2825967880509712	0.3187849455	0.050268945	0.9480737499999996	1.0003101695000791	1004.9862059534348	1550.9840273150114	Europe	0.4930851221956445	1635.5633503229528	0.7330827023940183	0.7103393843725335	FALSE
-0.229495134507763	0.335158389696466	-0.440821644885169	-0.6847363561914823	Glucose	t__SGB8071	Age+Country	90	0	4	0	0.282322758273	0.2346695	0.219516398131576	0.21665774949	0.02027682	0.7169923999999998	1.0026117044894394	1108.3646861118425	1243.5766017904025	Europe	0.4935103028175589	1636.973674445843	0.7330827023940183	4.25531914893617	FALSE
-1.14034397221102	1.67973931721353	-2.21913466221604	-0.6788815148428525	BMI	t__SGB15260	Age+Country	1514	5	2	0	0.52441548264125	0.49588	0.3060016979500575	0.3055052973	0.07250702	1.075519	1.001319519370406	762.485379047101	1067.8386822306866	Europe	0.4972129390851545	1649.2553189454575	0.7355679760960773	0.13149243918474687	FALSE
-1.27314932382015	1.87552226682494	-2.47789520982973	-0.678823891531534	Age	t__SGB4617	Country	312	1	0	0	5.39322422868	5.000695	3.3767116401928687	3.413619783	0.6729677000000002	11.500015	1.0100044313881444	548.1705919433319	995.3048228205412	Europe	0.497249453800781	1649.3764382571906	0.7355679760960773	0	FALSE
-0.331091287066567	0.487914364049694	-0.644737441032821	-0.6785848326302716	Age	t__SGB4272	Country	322	1	1	0	1.971728093609	1.5322	1.7208148936691166	1.4539205856	0.12017615	5.3650084999999965	1.0028891342486772	1213.1185629994618	1474.9331426578071	Europe	0.4974009557984629	1649.8789703835014	0.7355679760960773	0.30864197530864196	FALSE
-0.418687380610424	0.619211713710344	-0.819736046810264	-0.676161919001226	CRC	t__SGB5809_group	Age+Country	223	5	3	1	0.48384570718875	0.4825804999999999	0.2799641078205248	0.3208806005999999	0.051540075	0.9523766	1.0013740807230584	1853.8793250371336	1472.258155895467	Europe	0.4989378474441004	1654.976839972081	0.7365272986079578	1.7241379310344827	FALSE
-0.542751825949347	0.806435026160093	-1.0701182263708389	-0.6730261066830203	CRC	t__SGB17248	Age+Country	2824	45	20	3	0.54792053567925	0.5328539999999999	0.3185457411361357	0.3386562333000001	0.06824036	1.080157499999999	1.0079098032013818	595.4056474328967	289.4741544817349	Europe	0.5009306822212105	1661.5870729277553	0.7380852282267798	0.7952973720608575	FALSE
-0.340056417148919	0.505471538340082	-0.6708866595312449	-0.672750869941422	antibiotics_current_use	t__SGB15316_group	Age+Country	1990	29	1	3	0.3004793267221	0.264586	0.2148249662820914	0.2218384727999999	0.027296485	0.7034646499999997	1.0054379110281575	1117.9631006261184	1645.7339414521946	Europe	0.501105798603168	1662.167933966708	0.7380852282267798	0.1977261492832427	FALSE
